Title,Content,URL
Customcontexts,"While the example above demonstrates a simple way to modify the chart’s
symbol, a more frequent use case forticker.*()functions is applying
custom modifiers to another symbol while requesting data. If a ticker ID
referenced in a script already has the modifiers one would like to apply
(e.g., adjustment settings, session type, etc.), they can useticker.inherit()to quickly and efficiently add those modifiers to another symbol.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Customcontexts,"In the example below, we’ve edited the previous script to request data
for asymbolInputusing modifiers inherited from theadjustedTickerID. This script callsticker.inherit()to construct aninheritedTickerIDand uses that ticker ID in arequest.security()call. It also requests data for thesymbolInputwithout additional
modifiers and plotscandlesfor both ticker IDs in a separate chart pane to compare the difference.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Customcontexts,"As shown on the chart, the data requested using theinheritedTickerIDincludes dividend adjustment, whereas the data requested using thesymbolInputdirectly does not:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Customcontexts,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Customcontexts,Note that:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Customcontexts,"Another frequent use case for requesting custom contexts is retrieving
data that usesnon-standard chartcalculations. For example, suppose we want to useRenkoprice values to calculate trade signals in astrategy()script. If we simply change the chart type to “Renko” to get the
prices, thestrategywill also simulate its trades based on those synthetic prices, producingmisleading
results:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Customcontexts,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Customcontexts,"To ensure our strategy shows results based onactualprices, we can
create a Renko ticker ID usingticker.renko()while keeping the chart on astandard type, allowing the script to
request and useRenkoprices to calculate its signals without calculating the strategy results
on them:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Customcontexts,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Historical and realtimebehavior,"Functions in therequest.*()namespace can behave differently on
historical and realtime bars. This behavior is closely related to
Pine’sExecution model.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Historical and realtimebehavior,"Consider how a script behaves within the main context. Throughout the
chart’s history, the script calculates its required values once andcommitsthem to that bar so their states are accessible on subsequent executions.
On an unconfirmed bar, however, the script recalculates its
values oneach updateto the bar’s data to align with realtime
changes. Before recalculating the values on that bar, it reverts
calculated values to their last committed states, otherwise known asrollback, and it only commits values to that bar once the bar closes.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Historical and realtimebehavior,"Now consider the behavior of data requests from other contexts withrequest.security().
As when evaluating historical bars in the main context,request.security()only returns new historical values when it confirms a bar in its
specified context. When executing on realtime bars, it returns
recalculated values on each chart bar, similar to how a script
recalculates values in the main context on the open chart bar.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Historical and realtimebehavior,"However, the function onlyconfirmsthe requested values when a bar
from its context closes. When the script restarts, what
were previouslyrealtimebars becomehistoricalbars.
Therefore,request.security()only returns the values it confirmed on those bars. In essence, this
behavior means that requested data mayrepaintwhen its values
fluctuate on realtime bars without confirmation from the context.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Historical and realtimebehavior,"Notice!It’s often helpful to distinguish historical bars from realtime bars
when working withrequest.*()functions. Scripts can determine whether
bars have historical or realtime states via thebarstate.ishistoryandbarstate.isrealtimevariables.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Historical and realtimebehavior,"In most circumstances where a script requests data from a broader
context, one will typically require confirmed, stable values thatdo
notfluctuate on realtime bars. Thesection belowexplains how to achieve such a result and avoid repainting
data requests.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"When requesting values from a higher timeframe, they are subject to
repainting since realtime bars can containunconfirmedinformation
from developing HTF bars, and the script may adjust the times that new
values come in on historical bars. To avoid repainting HTF data, one
must ensure that the function only returns confirmed values with
consistent timing on all bars, regardless of bar state.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"The most reliable approach to achieve non-repainting results is to use
anexpressionargument that only references past bars (e.g.,close[1]) while usingbarmerge.lookahead_onas thelookaheadvalue.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"Usingbarmerge.lookahead_onwith non-offset HTF data requests is discouraged since it promptsrequest.security()to “look ahead” to the final values of an HTF bar, retrieving
confirmed valuesbeforethey’re actually available in the script’s
history. However, if the values used in theexpressionare offset by
at least one bar, the “future” data the function retrieves is no
longer from the future. Instead, the data represents confirmed values
from established,availableHTF bars. In other words, applying an
offset to theexpressioneffectively prevents the requested data from
repainting when the script restarts its executions and eliminates
lookahead bias in the historical series.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"The following example demonstrates a repainting HTF data request. The
script usesrequest.security()without offset modifications or additional arguments to retrieve the
results of ata.wma()call from a higher timeframe. It also highlights the background to
indicate which bars were in a realtime state during its calculations.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"As shown on the chart below, theplotof the requested WMA only changes on historical bars when HTF bars
close, whereas it fluctuates on all realtime bars since the data
includes unconfirmed values from the higher timeframe:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"To avoid repainting in this script, we can addlookahead = barmerge.lookahead_onto therequest.security()call and offset the call history ofta.wma()by one bar with the history-referencing operator[],
ensuring the request always retrieves the last confirmed HTF bar’s WMA
at the start of each newtimeframe. Unlike the previous script, this
version has consistent behavior on historical and realtime bar states,
as we see below:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"Therequest.security()andrequest.security_lower_tf()functions can retrieve data from lower-timeframe contexts. Therequest.security()function can only retrieve data from asingleintrabar in each chart
bar, andrequest.security_lower_tf()retrieves data fromallavailable intrabars.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"When using these functions to retrieve intrabar data, it’s important to
note that such requests arenotimmune to repainting behavior.
Historical and realtime series often rely onseparatedata feeds. Data
providers may retroactively modify realtime data, and it’s possible for
races to occur in realtime data feeds, as explained in theData feedssection of this page. Either case may result in intrabar
data retrieved on realtime bars repainting after the script restarts its
executions.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"Additionally, a particular case thatwillcause repainting LTF
requests is usingrequest.security()withbarmerge.lookahead_onto retrieve data from the first intrabar in each chart bar. While it
will generally work as expected on historical bars, it will track only
the most recent intrabar on realtime bars, asrequest.security()does not retain all intrabar information, and the intrabars the function retrieves on realtime bars are unsorted until restarting the
script:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,"One can mitigate this behavior and track the values from the first
intrabar, or any available intrabar in the chart bar, by usingrequest.security_lower_tf()since it maintains anarrayof intrabar values ordered by the times they come in. Here, we callarray.first()on a requestedarrayof intrabar data to retrieve thecloseprice from the first available intrabar in each chart bar:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
AvoidingRepainting,Note that:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"When a script needs to convert values expressed in one currency to
another, one can userequest.currency_rate().
This function requests adaily ratefor currency conversion
calculations based on currency pair orspreaddata from the most popular exchanges, providing a simpler alternative
to fetching specific pairs orspreadswithrequest.security().",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"While one can userequest.security()to retrieve daily currency rates, its use case is more involved thanrequest.currency_rate(),
as one needs to supply a validticker IDfor a currency pair or spread
to request the rate. Additionally, a historical offset andbarmerge.lookahead_onare necessary to prevent the results from repainting, as explained inthis section.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"Therequest.currency_rate()function, on the other hand, only requirescurrency codes. No ticker
ID is needed when requesting rates with this function, and it ensures
non-repainting results without requiring additional specification.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,The function’s signature is as follows:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"Code:
request.currency_rate(from, to, ignore_invalid_currency) → series float",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"Thefromparameter specifies the currency to convert, and thetoparameter specifies the target currency. Both parameters accept
“string” values representing valid currency codes (e.g.,
“USD”) or any built-incurrency.*variable (e.g.,currency.USD).",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"When the function cannot calculate a valid conversion rate between the specifiedfromandtocurrencies, programmers can decide whether
it raises a runtime error or returnsnavia
theignore_invalid_currencyparameter. The default value isfalse,
meaning the function raises a runtime error and halts the script’s
executions.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"The following example demonstrates a simple use case forrequest.currency_rate().
Suppose we want to convert values expressed in Turkish lira
(currency.TRY)
to South Korean won
(currency.KRW)
using a daily conversion rate. If we userequest.security()to retrieve the rate, we must supply a valid ticker ID and request the
last confirmedclosefrom the previous day.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"In this case, no valid symbol exists that would allow us to
retrieve a conversion rate directly withrequest.security().
Therefore, we first need a ticker ID for aspreadthat converts TRY to an intermediate currency, such as USD, then
converts the intermediate currency to KRW. We can then use that ticker
ID withinrequest.security()withclose[1]as theexpressionandbarmerge.lookahead_onas thelookaheadvalue to request a non-repainting daily rate.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"Alternatively, we can achieve the same result more simply by callingrequest.currency_rate().
This function does all the heavy lifting for us, only requiringfromandtocurrency arguments to perform its calculation.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,"As we see below, both approaches return the same daily rate:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.currency_rate()`,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`","Analyzing a stock’s earnings data and corporate actions provides
helpful insights into its underlying financial strength. Pine Script™
provides the ability to retrieve essential information about applicable
stocks viarequest.dividends(),request.splits(),
andrequest.earnings().",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`",These are the functions’ signatures:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`","Code:
request.dividends(ticker, field, gaps, lookahead, ignore_invalid_symbol, currency) → series floatrequest.splits(ticker, field, gaps, lookahead, ignore_invalid_symbol) → series floatrequest.earnings(ticker, field, gaps, lookahead, ignore_invalid_symbol, currency) → series float",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`","Each function has the same parameters in its signature, with the
exception ofrequest.splits(),
which doesn’t have acurrencyparameter.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`","Note that unlike thesymbolparameter in otherrequest.*()functions, thetickerparameter in these functions only accepts an“Exchange:Symbol” pair, such as “NASDAQ:AAPL”. The built-insyminfo.tickervariable does not work with these functions since it does not contain
exchange information. Instead, one must usesyminfo.tickeridfor such cases.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`","Thefieldparameter determines the data the function will retrieve.
Each of these functions accepts different built-in variables as thefieldargument since each requests different information about a
stock:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`","For a detailed explanation of thegaps,lookahead, andignore_invalid_symbolparameters of these functions, see theCommon characteristicssection at the top of this page.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`","It’s important to note that the values returned by these functions
reflect the data available as it comes in. This behavior differs from
financial data originating from arequest.financial()call in that the underlying data from such calls becomes available
according to a company’s fiscal reporting period.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`","Notice!Scripts can also retrieve information about upcoming earnings and
dividends for an instrument via theearnings.future_*anddividends.future_*built-in variables.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`","Here, we’ve included an example that displays a handytablecontaining the most recent dividend, split, and EPS data. The script
calls therequest.*()functions discussed in this section to retrieve
the data, then converts the values to “strings” withstr.*()functions and displays the results in theinfoTablewithtable.cell():",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`",,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
"`request.dividends()`, `request.splits()`, and`request.earnings()`",Note that:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.quandl()`,"TradingView forms partnerships with many fintech companies to provide
users access to extensive information on financial instruments, economic
data, and more. One of our many partners isNasdaq Data
Link(formerly Quandl), which provides
multipleexternaldata feeds that scripts can access via therequest.quandl()function.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.quandl()`,Here is the function’s signature:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.quandl()`,"Code:
request.quandl(ticker, gaps, index, ignore_invalid_symbol) → series float",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.quandl()`,"Thetickerparameter accepts a “string” value representing the ID
of the database published on Nasdaq Data Link and its time series code,
separated by the ”/” delimiter. For example, the code “FRED/DFF”
represents the “Effective Federal Funds Rate” time series from the
“Federal Reserve Economic Data” database.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.quandl()`,"Theindexparameter accepts an “int” value representing thecolumn
indexof the requested data, where 0 is the first available column.
Consult the database’s documentaion on Nasdaq Data Link’s website to
see available columns.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.quandl()`,"For details on thegapsandignore_invalid_symbolparameters, see
theCommon characteristicssection of this page.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.quandl()`,"Notice!Therequest.quandl()function can only requestfreedata from Nasdaq Data Link. No data
that requires a paid subscription to their services is accessible with
this function. Nasdaq Data Link may change the data it provides over
time, and they may not update available datasets regularly. Therefore,
it’s up to programmers to research the supported data available for
request and review the documentation provided for each dataset. You can
search for free datahere.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.quandl()`,"This script requests Bitcoin hash rate (“HRATE”) information from the
“Bitcoin Data Insights” (“BCHAIN”) database andplotsthe retrieved time
series data on the chart. It usescolor.from_gradient()to color theareaplot based on the distance from the current hash rate to itsall-time
high:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.quandl()`,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,"Financial metrics provide investors with insights about a company’s
economic and financial health that are not tangible from solely
analyzing its stock prices. TradingView offers a wide variety of
financial metrics fromFactSetthat traders
can access via the “Financials” tab in the “Indicators” menu of the
chart. Scripts can access available metrics for an instrument directly
via therequest.financial()function.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,This is the function’s signature:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,"Code:
request.financial(symbol, financial_id, period, gaps, ignore_invalid_symbol, currency) → series float",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,"As with the first parameter inrequest.dividends(),request.splits(),
andrequest.earnings(),
thesymbolparameter inrequest.financial()requires an“Exchange:Symbol” pair. To request financial information
for the chart’s ticker ID, usesyminfo.tickerid,
assyminfo.tickerwill not work.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,"Thefinancial_idparameter accepts a “string” value representing
the ID of the requested financial metric. TradingView has numerous
financial metrics to choose from. See theFinancial IDssection below for an overview of all accessible metrics and
their “string” identifiers.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,"Theperiodparameter specifies the fiscal period for which new
requested data comes in. It accepts one of the following “string” arguments:“FQ” (quarterly), “FH” (semiannual), “FY” (annual), or “TTM”
(trailing twelve months). Not all fiscal periods are available for all
metrics or instruments. To confirm which periods are available for
specific metrics, see the second column of the tables in theFinancial IDssection.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,"See this page’sCommon characteristicssection for a detailed explanation of this function’sgaps,ignore_invalid_symbol, andcurrencyparameters.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,"It’s important to note that the data retrieved from this function comes
in at afixed frequency, independent of the precise date on which the
data is made available within a fiscal period. For a company’s
dividends, splits, and earnings per share (EPS) information, one can
request data reported on exact dates viarequest.dividends(),request.splits(),
andrequest.earnings().",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,"This script usesrequest.financial()to retrieve information about the income and expenses of a stock’s
issuing company and visualize the profitability of its typical business
operations. It requests the “OPER_INCOME”, “TOTAL_REVENUE”, and
“TOTAL_OPER_EXPENSE”financial IDsfor thesyminfo.tickeridover the latestfiscalPeriod, thenplotsthe results on the
chart:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.financial()`,Note that:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Calculating financialmetrics,"Therequest.financial()function can provide scripts with numerous useful financial metrics that
don’t require additional calculations. However, some commonly used
financial estimates require combining an instrument’s current market
price with requested financial data. Such is the case for:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Calculating financialmetrics,"The following script containsuser-defined functionsthat calculate the above financial metrics for thesyminfo.tickerid.
We’ve created these functions so users can easily copy them into their
scripts. This example uses them within astr.format()call to construct atooltipText, which it displays in tooltips on the
chart usinglabels. Hovering over any bar’slabelwill expose the tooltip containing the metrics calculated on that bar:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Calculating financialmetrics,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Calculating financialmetrics,Note that:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
FinancialIDs,"Below is an overview of all financial metrics one can request viarequest.financial(),
along with the periods in which reports may be available. We’ve divided
this information into four tables corresponding to the categories
displayed in the “Financials” section of the “Indicators” menu:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
FinancialIDs,Each table has the following three columns:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
FinancialIDs,"Notice!The tables in these sections are quite lengthy, as there are manyfinancial_idarguments available. Use the“Click to show/hide”option above each table to toggle its visibility.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
FinancialIDs,"This table lists the available metrics that provide information about a
company’s income, costs, profits and losses.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
FinancialIDs,"This table lists the metrics that provide information about a company’s
capital structure.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
FinancialIDs,"This table lists the available metrics that provide information about
how cash flows through a company.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
FinancialIDs,"This table contains a variety of statistical metrics, including commonly
used financial ratios.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,"Therequest.economic()function provides scripts with the ability to retrieve economic data for
a specified country or region, including information about the state of
the economy (GDP, inflation rate, etc.) or of a particular industry
(steel production, ICU beds, etc.).",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,Below is the signature for this function:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,"Code:
request.economic(country_code, field, gaps, ignore_invalid_symbol) → series float",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,"Thecountry_codeparameter accepts a “string” value representing
the identifier of the country or region to request economic data for
(e.g., “US”, “EU”, etc.). See theCountry/region codessection for a complete list of codes this function supports.
Note that the economic metrics available depend on the country or region
specified in the function call.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,"Thefieldparameter accepts a “string” specifying the metric that the function requests.
TheField codessection covers all accessible metrics and the
countries/regions they’re available for.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,"For a detailed explanation on the last two parameters of this function,
see theCommon characteristicssection at the top of this page.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,"This simple example requests the growth rate of the Gross Domestic
Product (“GDPQQ”) for the United States (“US”) usingrequest.economic(),
thenplotsits value on the
chart with agradient
color:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,Note that:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.economic()`,"Notice!The tables in the sections below are rather large, as there are numerouscountry_codeandfieldarguments available. Use the“Click to
show/hide”option above each table to toggle its visibility.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Country/regioncodes,"The table in this section lists all country/region codes available for
use withrequest.economic().
The first column of the table contains the “string” values that
represent the country or region code, and the second column contains the
corresponding country/region names.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Country/regioncodes,It’s important to note that the value used as thecountry_codeargument determines whichfield codesare accessible to the function.,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Fieldcodes,"The table in this section lists the field codes available for use withrequest.economic().
The first column contains the “string” values used as thefieldargument, and the second column contains names of each metric and links
to our Help Center with additional information, including the
countries/regions they’re available for.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,"TradingView aggregates a vast amount of data from its many providers, including price and volume information on tradable instruments, financials, economic data, and more, which users can retrieve in Pine Script™ using the functions discussed in the sections above, as well as multiple built-in variables.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,"To further expand the horizons of possible data one can analyze on TradingView, we havePine Seeds, which allows users to supply customuser-maintainedEOD data feeds via GitHub for use on TradingView charts and within Pine Script™ code.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,"Notice!The creation ofnewPine Seeds repositories is currentlyunavailable. However, the data feeds fromexistingrepositories are still accessible from charts and Pine scripts. The documentationhereprovides in-depth information about Pine Seeds functionality and instructions for requesting the return of full Pine Seeds support.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,"To retrieve data from a Pine Seeds data feed within a script, use therequest.seed()function. Below is the function’s signature:",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,"Code:
request.seed(source, symbol, expression, ignore_invalid_symbol, calc_bars_count) → series <type>",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,Thesourceparameter specifies the unique name of the user-maintained GitHub repository that contains the data feed.,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,"Thesymbolparameter represents the file name from the “data/” directory of thesourcerepository, excluding the “.csv” file extension. Seethis pagefor information about the structure of the data stored in repositories.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,"Theexpressionparameter is the series to evaluate using data extracted from the requested context. It is similar to the equivalent inrequest.security()andrequest.security_lower_tf(). Data feeds stored in user-maintained repos containtime,open,high,low,close, andvolumeinformation, meaning theexpressionargument can use the corresponding built-in variables, including variables derived from them (e.g.,bar_index,ohlc4, etc.) to request their values from the context of the custom data.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,"Notice!As withrequest.security()andrequest.security_lower_tf(),request.seed()duplicates the scopes necessary to evaluate itsexpressionin another context, which contributes toward compilation limits and script memory demands. See theLimitationspage’s section onscope countlimits for more information.",https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,The script below visualizes sample data from theseed_crypto_santimentdemo repository. It uses two calls torequest.seed()to retrieve theclosevalues from the repository’sBTC_SENTIMENT_POSITIVE_TOTALandBTC_SENTIMENT_NEGATIVE_TOTALdata feeds andplotsthe results on the chart asstep lines:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,Note that:,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,Previous,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
`request.seed()`,Next,https://www.tradingview.com/pine-script-docs/concepts/other-timeframes-and-data
Introduction,"Theplot()function is the most frequently used function used to display
information calculated using Pine scripts. It is versatile and can plot
different styles of lines, histograms, areas, columns (like volume
columns), fills, circles or crosses.",https://www.tradingview.com/pine-script-docs/concepts/plots
Introduction,The use ofplot()to create fills is explained in the page onFills.,https://www.tradingview.com/pine-script-docs/concepts/plots
Introduction,This script showcases a few different uses ofplot()in an overlay script:,https://www.tradingview.com/pine-script-docs/concepts/plots
Introduction,,https://www.tradingview.com/pine-script-docs/concepts/plots
Introduction,Note that:,https://www.tradingview.com/pine-script-docs/concepts/plots
Introduction,This script shows other uses ofplot()in a pane:,https://www.tradingview.com/pine-script-docs/concepts/plots
Introduction,,https://www.tradingview.com/pine-script-docs/concepts/plots
Introduction,Note that:,https://www.tradingview.com/pine-script-docs/concepts/plots
Introduction,"plot()calls must always be placed in a line’s first position, which entails
they are always in the script’s global scope. They can’t be placed in
user-defined functions or structures likeif,for,
etc. Calls toplot()can, however, be designed to plot conditionally in two ways, which
we cover in thePlotting conditionallysection of this page.",https://www.tradingview.com/pine-script-docs/concepts/plots
Introduction,"A script can only plot in its own visual space, whether it is in a pane
or on the chart as an overlay. Scripts running in a pane can onlycolor barsin the
chart area.",https://www.tradingview.com/pine-script-docs/concepts/plots
`plot()`parameters,Theplot()function has the following signature:,https://www.tradingview.com/pine-script-docs/concepts/plots
`plot()`parameters,"Code:
plot(series, title, color, linewidth, style, trackprice, histbase, offset, join, editable, show_last, display, force_overlay) → plot",https://www.tradingview.com/pine-script-docs/concepts/plots
`plot()`parameters,The parameters ofplot()are:,https://www.tradingview.com/pine-script-docs/concepts/plots
`plot()`parameters,series,https://www.tradingview.com/pine-script-docs/concepts/plots
`plot()`parameters,"It is the only mandatory parameter. Its argument must be of “series
int/float” type. Note that because the auto-casting rules in Pine
Script™ convert in the int 🠆 float 🠆 bool direction, a “bool” type
variable cannot be used as is; it must be converted to an “int” or
a “float” for use as an argument. For example, ifnewDayis of
“bool” type, thennewDay ? 1 : 0can be used to plot 1 when the
variable istrue, and zero when it isfalse.",https://www.tradingview.com/pine-script-docs/concepts/plots
`plot()`parameters,title,https://www.tradingview.com/pine-script-docs/concepts/plots
`plot()`parameters,"Requires a “const string” argument, so it must be known at compile
time. The string appears:",https://www.tradingview.com/pine-script-docs/concepts/plots
`plot()`parameters,color,https://www.tradingview.com/pine-script-docs/concepts/plots
